Page,URL,Rect,Context
2,https://elcomercio.pe/respuestas/cual/dia-mundial-del-agua-la-urgencia-de-preservar-y-gestionar-mejor-el-recurso-hidrico-en-lima-noticia/,"(421.4073486328125, 231.70672607421875, 470.520751953125, 241.5294189453125)",co en Lima. Aquafondo pre capital. (El Comercio)
2,https://peru.un.org/es/291223-un-llamado-la-gesti%C3%B3n-sostenible-del-agua-en-el-per%C3%BA,"(456.4006652832031, 280.82012939453125, 546.0326538085938, 290.64276123046875)","g y oro internacional el 18 de marzo, país. (Naciones Unidas Perú)"
2,https://macronorte.pe/2025/03/19/charly-e-i-r-l-no-presento-certificados-de-inspeccion-tecnica-vehicular-de-unidades-ofertadas-a-sedalib/,"(271.6114196777344, 349.5789794921875, 317.0413513183594, 359.4016418457031)",q brindar el servicio requerido uridad. (Macronorte)
2,https://www.gob.pe/institucion/munitrujillo/noticias/1128403-trabajos-de-sedalib-retrasaron-obra-en-calle-chira,"(466.22332763671875, 380.8887939453125, 520.8619995117188, 390.71142578125)",e acelerando los trabajos en a obra. (Municipalidad
2,https://www.gob.pe/institucion/munitrujillo/noticias/1128403-trabajos-de-sedalib-retrasaron-obra-en-calle-chira,"(45.075775146484375, 390.71142578125, 125.49899291992188, 400.5340881347656)",la calle Chira. Lamentablem Provincial de Trujillo)
2,https://www.facebook.com/watch/?v=1143963321077564&rdid=UrD77a723IlxO7DG,"(450.261474609375, 420.1795349121094, 533.7543334960938, 430.0021667480469)",cercado de Ica denunciaron el blema. (Código 24/7 Noticias)
2,https://www.facebook.com/watch/?v=982821973482487&rdid=HpioE4J7zDyDEws3,"(477.8877868652344, 469.29290771484375, 542.34912109375, 479.1155700683594)",g p y en su totalidad. Dijeron gotas. (Hablemos Claro)
2,https://diariocorreo.pe/edicion/piura/piura-eps-grau-realiza-operativos-de-corte-de-conexiones-clandestinas-de-agua-potable-noticia/?ref=dcr,"(434.29962158203125, 509.8114318847656, 461.9259033203125, 519.6340942382812)",tamiento humano Villa Otass. (Correo)
2,https://www.gob.pe/institucion/vivienda/noticias/1128841-piensa-en-el-agua-piensa-en-los-demas-vivienda-pone-en-marcha-campana-para-concientizar-sobre-el-uso-y-cuidado-del-agua,"(252.5799560546875, 628.9115600585938, 286.9593811035156, 638.7341918945312)",p sca concientizar a la ciu otable. (Vivienda)
2,https://diariolaregion.com/municipalidad-de-nauta-y-ministerio-de-vivienda-firman-adenda-para-mejorar-el-saneamiento-en-puerto-orlando/,"(472.9764099121094, 678.0249633789062, 514.1089477539062, 687.8475952148438)",g q uerto Orlando. Este zona. (La Región)
2,https://andina.pe/agencia/noticia-otass-aprueba-modelo-gestion-del-reflotamiento-para-mejorar-eficiencia-eps-1022887.aspx,"(422.0212707519531, 717.315673828125, 450.261474609375, 727.1383666992188)",p r el crecimiento sosten el RAT. (Andina)
2,https://www.gob.pe/institucion/otass/noticias/1129160-tumbes-otass-y-universidad-de-holanda-estudian-soluciones-para-mejorar-servicios-en-favor-de-230-mil-pobladores,"(341.5980529785156, 776.2517700195312, 364.9269104003906, 786.0744018554688)",p y por lo que plantearon ontera. (Otass)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EXPRESO-ACTUALIDAD-18-MML-PROVEERA-AGUA-POTABLE-19-03-2025.jpg,"(506.741943359375, 48.14532470703125, 539.279541015625, 57.96795654296875)",rte del Programa rables. (Expreso)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-RAZON-ACTUALIDAD-6-MINISTERIO-DE-VIVIENDA-NO-DEVUELVE-CARTAS-FIANZAS-A-EMPRESARIO-19-03-2025.jpg,"(271.6114196777344, 107.08135986328125, 310.2882385253906, 116.90411376953125)","y nte con su trabajo de sup cucho. (La Razón, La Raz"
3,https://larazon.pe/ministerio-de-vivienda-no-devuelve-cartas-fianzas-a-empresario/,"(315.1995544433594, 107.08135986328125, 353.87640380859375, 116.90411376953125)","trabajo de supervisión de Razón, La Razón)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-NOTICIA-ESPECIAL-8-CHANCAY-MAS-QUE-UN-PUNTO-UN-CLUSTER-19-03-2025.jpg,"(296.16815185546875, 156.19488525390625, 336.07275390625, 166.01751708984375)","y p p otros servicios que neces allí..."". (La Noticia, La Not"
3,https://lanoticia.com.pe/chancay-mas-que-un-puerto-un-cluster/,"(340.984130859375, 156.19488525390625, 380.8887939453125, 166.01751708984375)","p cios que necesitarán los tr Noticia, La Noticia)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-PAIS-5-REFUERZAN-MONITOREO-DE-BOSQUES-CON-TECNOLOGIA-19-03-2025.jpg,"(402.98980712890625, 294.32635498046875, 447.19189453125, 304.14898681640625)",ejecución de medidas efic cayali. (El Peruano)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-13-BBVA-COSTO-DE-LA-INSEGURIDAD-EQUIVALE-AL-31-DEL-PBI-DEL-PAIS-19-03-2025.jpg,"(447.8057861328125, 430.0021667480469, 496.9192199707031, 439.8248291015625)",ero también las decisiones d refirió. (El Comercio)
