Page,URL,Rect,Context
1,https://busquedas.elperuano.pe/dispositivo/NL/2384222-1,"(158.6505584716797, 454.55889892578125, 274.0671081542969, 464.381591796875)","pública, Vicepresidentes, Senadores y Diputa Andino. (El Peruano, Normas Legales)"
1,https://busquedas.elperuano.pe/dispositivo/NL/2384224-1,"(417.10992431640625, 493.849609375, 531.9125366210938, 503.6723327636719)","y g s en las redes viales que forman parte del ciados. (El Peruano, Normas Legales)"
1,https://busquedas.elperuano.pe/dispositivo/NL/2383405-1,"(82.5247573852539, 523.3176879882812, 197.9412841796875, 533.140380859375)","VCS. Resolución Ministerial N° 090-2025-VI rbano. (El Peruano, Normas Legales)"
1,https://busquedas.elperuano.pe/dispositivo/NL/2383322-1,"(205.92222595214844, 552.7857055664062, 321.3387451171875, 562.6083984375)","ia Ejecutivo N° 000018-2025-OTASS-PE.- Ap TASS. (El Peruano, Normas Legales)"
1,https://elcomercio.pe/opinion/colaboradores/seguridad-hidrica-por-que-el-problema-no-es-solo-la-escasez-de-agua-por-mauro-gutierrez-noticia/,"(256.2634582519531, 696.4425048828125, 305.37689208984375, 706.26513671875)",vicios de saneamiento (EPS) sejos”. (El Comercio)
1,https://www.facebook.com/diarioahoraloreto/posts/1212219770908741,"(350.1929016113281, 771.3403930664062, 399.9201965332031, 781.1631469726562)",p estación con especies nativa Nanay. (Diario Ahora)
2,https://rpp.pe/campanas/publirreportaje/crisis-del-agua-en-peru-el-gran-desafio-y-como-enfrentarlo-noticia-1623890?ref=rpp,"(50.601036071777344, 57.968017578125, 80.6830062866211, 67.79071044921875)",g realidad alarman (RPP.pe)
2,https://larepublica.pe/nota-de-prensa/2025/03/25/poblacion-de-lima-sur-pide-a-dina-boluarte-que-intervenga-con-sedapal-para-no-quedarse-sin-agua-1995425,"(287.5732727050781, 168.47320556640625, 339.75628662109375, 178.2958984375)",g p p zar la finalización de un impo ma Sur. (La República)
2,https://www.americatv.com.pe/noticias/actualidad/custer-provoca-choque-multiple-zona-obras-vmt-n504321,"(209.60572814941406, 237.23199462890625, 242.14337158203125, 247.0546875)",q iferencias con lo especi dapal. (América)
2,https://pachamamaradio.org/puno-agua-de-color-verde-es-segura-para-consumo-humano-asegura-emsa-puno/,"(144.5304412841797, 286.34539794921875, 194.8717041015625, 296.1680908203125)","g uilar, llama a la calma a los salud. (Pachamama)"
2,https://radiouno.pe/noticias/235557/atoro-de-desague-se-registra-en-asociacion-alfonso-ugarte-ii-etapa-en-gregorio-albarracin/,"(200.39695739746094, 335.4588317871094, 216.9727325439453, 345.2814636230469)",y ne problemas de ato endas. (Uno)
2,https://n9.cl/gtke6r,"(248.89645385742188, 382.7304992675781, 280.8201904296875, 392.55316162109375)",e de Shancayán (JAAPS uarios. (Noticias)
2,https://macronorte.pe/2025/03/25/consejero-robert-de-la-cruz-solicitara-que-el-presidente-del-directorio-de-sedalib-acuda-al-consejo-regional/,"(471.74859619140625, 447.8057861328125, 517.1785278320312, 457.62841796875)",p n a realizar para mejorar el iudad. (Macronorte)
2,https://macronorte.pe/2025/03/25/jefe-de-logistica-de-sedalib-intento-anular-proceso-corregido-por-el-tce/,"(210.83355712890625, 504.9001159667969, 256.2634582519531, 514.7227783203125)",p n del servicio de agua y alc rujillo”. (Macronorte)
2,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-REPUBLICA-SOCIEDAD-14-LORETO-CRECIDA-DEL-RIO-ITAYA-DEJA-A-TODO-UN-CASERIO-BAJO-EL-AGUA-25-03-2025-scaled.jpg,"(109.53713989257812, 554.0134887695312, 162.33407592773438, 563.8363037109375)",p del desborde del río Itaya. Y se día. (La República)
2,http://imacorpplataforma.com/wp-content/uploads/2025/03/CORREO-PERU-10-AREQUIPA-CIENTOS-DE-FAMILIAS-SERIAN-AFECTADAS-POR-LA-CONTAMINACION-MINERA-25-03-2025.jpg,"(485.2547912597656, 608.6521606445312, 512.8810424804688, 618.4749755859375)","g tilla y Condesuyos, en neras. (Correo)"
2,https://diariocorreo.pe/peru/comision-para-acceso-de-agua-realiza-sesion-descentralizada-en-pucallpa-noticia/,"(206.5361328125, 737.574951171875, 233.5485076904297, 747.3975830078125)",g p emas relacionados con vicios. (Correo)
2,https://elregionalpiura.com.pe/index.php/locales/146-sullana/69416-eps-grau-brinda-facilidades-de-pago-en-sullana,"(117.51806640625, 786.6883544921875, 163.56190490722656, 796.510986328125)",q urbano de Sullana; ello pa vicios. (El Regional)
3,https://ancashnoticias.com/2025/03/25/huaraz-junta-de-accionistas-de-la-eps-chavin-s-a-aprueba-estados-financieros-del-2024/,"(86.20826721191406, 77.6134033203125, 150.6696319580078, 87.43603515625)","p j A., registran saldos positivos, en ercicio. (Áncash Noticias)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-REPUBLICA-ECONOMIA-10-LLUVIAS-DEJAN-UNA-PERDIDA-DE-CERCA-DE-20000-HECTAREAS-DE-CULTIVO-25-03-2025-scaled.jpg,"(483.41302490234375, 205.922119140625, 536.2099609375, 215.744873046875)","g p , lo que significa un por ha. (La República)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EXPRESO-JUDICIAL-10-DCITAN-13-MIDAGRI-INSISTE-EN-OBRA-QUE-MANEJA-ODEBRECHT-25-03-2025.jpg,"(256.8774108886719, 245.21282958984375, 290.0289611816406, 255.03558349609375)","q ivo, el ministro de Desar edidas. (Expreso, Correo"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/CORREO-PERU-10-EJCUTIVO-BUSCA-ASUMIR-LA-TITULARIDAD-DE-OLMOS-25-03-2025.jpg,"(294.9402770996094, 245.21282958984375, 322.56658935546875, 255.03558349609375)","q nistro de Desarrollo Ag xpreso, Correo)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-12-EJECUTIVO-ADJUDICARA-22-PROYECTOS-DE-IRRIGACION-POR-UNOS-USS24000-MLLS-25-03-2025.jpg,"(533.7543334960938, 294.32635498046875, 541.7351684570312, 304.14898681640625)",j dos bajo la selva. (El
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-12-EJECUTIVO-ADJUDICARA-22-PROYECTOS-DE-IRRIGACION-POR-UNOS-USS24000-MLLS-25-03-2025.jpg,"(45.075775146484375, 304.14898681640625, 83.75259399414062, 313.9716796875)","p modalidad de Aso Comercio, Gestió"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/GESTION-ECONOMIA-13-CARTERA-DE-22-PROYECTOS-DE-IRRIGACION-SE-DARAN-EN-CONCESION-HASTA-EL-2026-25-03-2025.jpg,"(88.66393280029297, 304.14898681640625, 119.97373962402344, 313.9716796875)","p g dalidad de Asociación P mercio, Gestión)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/GESTION-ECONOMIA-12-OSITRAN-DESCONOCE-PORQUE-EL-MTC-DECIDE-NO-OTORGAR-A-LAP-LA-LICENCIA-PARA-QUE-INICIE-OPERACIONES-ESTE-30-DE-MARZO-25-03-2025.jpg,"(341.5980529785156, 430.0021667480469, 372.2939147949219, 439.8248291015625)",evantar las observacion e mes. (Gestión)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/GESTION-ECONOMIA-11-TRES-DE-CADA-4-BARRERAS-BUROCRATICAS-SON-ORIGINADAS-POR-MUNICIPALIDADES-25-03-2025.jpg,"(350.80682373046875, 498.7610168457031, 382.1166076660156, 508.5836486816406)",ada cuatro barreras bur ritales. (Gestión)
