Page,URL,Rect,Context
2,https://www.youtube.com/watch?v=CUAFMP8vpVE,"(152.51138305664062, 591.4625244140625, 185.66293334960938, 601.28515625)","j p una infraestructura está a, RPP, TV Perú, Canal"
2,https://imacorpplataforma.com/agua-y-saneamiento/defensoria-del-pueblo-presenta-informe-con-relacion-a-la-situacion-de-sedapal-c8-18-03-2025/,"(190.57427978515625, 591.4625244140625, 223.11190795898438, 601.28515625)","j p estructura está al borde V Perú, Canal N)"
2,https://rpp.pe/lima/actualidad/sedapal-nego-que-lima-y-callao-se-encuentren-en-riesgo-de-desabastecimiento-de-agua-potable-noticia-1622731?ref=rpp,"(447.8057861328125, 630.7532958984375, 466.22332763671875, 640.575927734375)","p p del Pueblo alertó de cturas. (RPP, Andina"
2,https://andina.pe/agencia/noticia-sedapal-garantiza-abastecimiento-agua-para-lima-y-callao-durante-2025-1022735.aspx,"(471.74859619140625, 630.7532958984375, 499.3748779296875, 640.575927734375)","p g q ueblo alertó de este (RPP, Andina)"
2,https://www.facebook.com/share/p/1XdNJkE8oZ/,"(188.1186065673828, 679.8666381835938, 268.5418395996094, 689.6893310546875)","g go con la empresa Emapisco, los ve niones. (Prensa Digital Pisco)"
2,https://imacorpplataforma.com/agua-y-saneamiento/tv-peru-noticias-declaraciones-de-orlando-janampa-presidente-de-la-asociacion-de-usuarios-de-agua-potable-de-ica-18-03-2025/,"(212.0614013671875, 709.3347778320312, 245.21295166015625, 719.1574096679688)",de la Asociación de Us otable. (TV Perú)
3,https://prensaregional.pe/eps-ilo-impulsa-la-formalizacion-de-nuevos-usuarios/,"(121.20156860351562, 67.7906494140625, 187.5046844482422, 77.6134033203125)",q Durante el primer trimestre de 2 mpaña. (Prensa Regional)
3,https://inforegion.pe/especialistas-destacan-la-importancia-de-las-aguas-subterraneas-para-el-futuro-hidrico/,"(78.22733306884766, 126.726806640625, 118.1319808959961, 136.5494384765625)",g principalmente en el futuro afirmó. (Inforegión)
3,https://www.iagua.es/noticias/redaccion-iagua/estados-unidos-inaugura-era-agua-reutilizada-consumo-humano,"(283.2758483886719, 175.8402099609375, 306.604736328125, 185.662841796875)",permitirá convertir agu iudad. (iAgua)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EXPRESO-ACTUALIDAD-19-MAS-DE-14-COLEGIOS-NO-INICIAN-CLASES-18-03-2025.jpg,"(216.9727325439453, 294.32635498046875, 249.5103759765625, 304.14898681640625)",ernador regional Manue rdidas. (Expreso)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-8-OSITRAN-LA-DGAC-DEL-MTC-TIENE-LA-ULTIMA-PALABRA-18-03-2025.jpg,"(512.8810424804688, 430.0021667480469, 520.8619995117188, 439.8248291015625)",g Aeronáutica Civil ciones. (El
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-8-OSITRAN-LA-DGAC-DEL-MTC-TIENE-LA-ULTIMA-PALABRA-18-03-2025.jpg,"(45.075775146484375, 439.8248291015625, 83.75259399414062, 449.6474914550781)",p y (DGAC) del Minis Comercio)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIA-10-SBS-EVALUACION-OCDE-SUPERADA-18-03-2025.jpg,"(343.4397888183594, 488.9381103515625, 388.2557678222656, 498.7610168457031)","p y educación financiera, lid uación. (El Peruano)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIA-11-LIMA-SERA-SEDE-DEL-MAYOR-FORO-DE-APP-18-03-2025-scaled.jpg,"(154.967041015625, 557.6969604492188, 199.78305053710938, 567.5195922851562)","de financiamiento, atracció ntinua. (El Peruano)"
