Page,URL,Rect,Context
2,https://drive.google.com/file/d/1lgCOSO087iNeohzQ1VNYr3dEY4-n0Qal/view?usp=sharing,"(386.0799865722656, 633.0, 424.2099914550781, 645.6500244140625)",cian los vecinos del ador. (Correo)
3,https://jornada.com.pe/ministerio-de-economia-no-responde-y-retrasa-entrega-de-agua-potable-en-yanama/,"(186.11000061035156, 63.79998779296875, 230.36000061035156, 76.45001220703125)",tínez. (Jornada)
3,https://causajusta.pe/sedalib-convenio-impide-inversiones-en-planta-de-tratamiento-el-tablazo/,"(349.92999267578125, 139.69000244140625, 415.5799865722656, 152.34002685546875)",ebido al convenio firmado VCS. (Causa Justa)
3,https://soltvperu.com/caballito-de-totora-en-peligro-trujillo/,"(257.04998779296875, 215.59002685546875, 294.57000732421875, 228.239990234375)",e aguas viene ocurrie ticos. (Sol TV)
3,https://larepublica.pe/sociedad/2025/04/14/trujillo-y-distritos-de-la-libertad-tendran-cortes-de-agua-por-limpieza-de-reservorios-de-sedalib-hasta-mayo-zonas-y-horarios-afectados-1105202,"(285.79998779296875, 316.7799987792969, 354.510009765625, 329.42999267578125)",", Moche y Salaverry. Las i mayo. (La República, Corre"
3,https://diariocorreo.pe/edicion/la-libertad/sedalib-inicia-limpieza-y-desinfeccion-de-54-reservorios-en-ocho-distritos-de-la-provincia-de-trujillo-la-libertad-peru-noticia/?ref=dcr,"(356.1199951171875, 316.7799987792969, 394.25, 329.42999267578125)","averry. Las interrupc ública, Correo)"
3,https://macronorte.pe/2025/04/15/trujillo-sedalib-tiene-un-nivel-de-inversion-critico-segun-reporte-de-la-sunass/,"(248.50999450683594, 405.32000732421875, 308.6499938964844, 417.9700012207031)",uperada por más de 20 em ueno. (Macronorte)
3,https://www.infobae.com/peru/2025/04/15/juez-deja-libres-a-sospechosos-del-asalto-a-la-sede-de-sunass-en-huancayo-a-pesar-de-las-pruebas-y-los-videos-presentados-por-la-fiscalia/,"(484.94000244140625, 493.8599853515625, 526.1400146484375, 506.510009765625)","evidencias, el ntiva (Infobae,"
3,https://www.youtube.com/watch?v=Wg_fniNRtZU,"(82.80000305175781, 506.510009765625, 158.22999572753906, 519.1600341796875)",magistrado consideró Panamericana) (Huanca York Times
3,https://hytimes.pe/2025/04/15/juez-rechaza-prision-preventiva-para-dos-acusados-del-asalto-a-la-sunass-en-huancayo/,"(82.80000305175781, 519.1600341796875, 216.88999938964844, 531.8099975585938)",Panamericana) (Huanca York Times Web) (Exitosa Web)
3,https://www.exitosanoticias.pe/exitosa-peru/robo-sunass-liberan-implicados-asalto-sede-huancayo-pese-pruebas-fiscalia-n149236,"(82.80000305175781, 531.8099975585938, 156.3699951171875, 544.4600219726562)",(Huanca York Times (Exitosa Web) (Exitosa Youtube)
3,https://www.youtube.com/watch?v=mWX5lCvG6jA,"(82.80000305175781, 544.4600219726562, 174.74000549316406, 557.1099853515625)",(Exitosa Web) (Exitosa Youtube) (Latina Youtube)
3,https://www.youtube.com/watch?v=0KNyQrBXD3w,"(82.80000305175781, 557.1099853515625, 168.6300048828125, 569.760009765625)","(Exitosa Youtube) (Latina Youtube) Expreso, Judicial, 10"
3,http://imacorpplataforma.com/wp-content/uploads/2025/04/EXPRESO-JUDICIAL-10-JUEZ-LIBERA-A-ASALTANTES-IDENTIFICADOS-EN-VIDEOS-16-04-2025-scaled.jpg,"(82.80000305175781, 569.760009765625, 196.1300048828125, 582.4100341796875)","(Latina Youtube) Expreso, Judicial, 10"
3,https://radioondaazul.com/melgar-exige-mas-presupuesto-para-saneamiento-y-vivienda/,"(497.7900085449219, 633.0, 532.260009765625, 645.6500244140625)",nicipalidades lidad. (Onda
3,https://radioondaazul.com/melgar-exige-mas-presupuesto-para-saneamiento-y-vivienda/,"(82.80000305175781, 645.6500244140625, 108.69999694824219, 658.2999877929688)","del país, do Azul)"
4,https://www.gob.pe/institucion/vivienda/noticias/1146926-ministerio-de-vivienda-asegura-viabilidad-de-proyectos-de-saneamiento-que-no-causen-impactos-significativos-en-areas-protegidas,"(123.12999725341797, 139.69000244140625, 169.82000732421875, 152.34002685546875)","rotegidas (ANP), Zon ACR). (Vivienda)"
4,https://andina.pe/agencia/noticia-ejecucion-inversion-publica-tres-niveles-gobierno-supero-los-s-11200-millones-1026128.aspx,"(395.260009765625, 215.59002685546875, 434.010009765625, 228.239990234375)","ca de 11,233 millones país. (Andina)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-CENTRAL-8-9-PERU-ATRAE-INVERSION-PARA-LAS-ASOCIACIONES-PUBLICO-PRIVADAS-16-04-2025-scaled.jpg,"(145.8000030517578, 367.3699951171875, 273.7799987792969, 380.0199890136719)","en de acceso al agua potable en sus hog cuado. El Peruano, Central, 8-9"
4,https://diariocorreo.pe/edicion/la-libertad/caserio-de-shiracmaca-tendra-agua-de-calidad-para-su-consumo-la-libertad-peru-noticia/,"(334.7099914550781, 430.6199951171875, 372.8299865722656, 443.2699890136719)","ío de Shiracmaca, arrión. (Correo)"
4,https://andina.pe/agencia/noticia-lambayeque-participacion-las-comunidades-fue-clave-la-recuperacion-bosques-secos-1026225.aspx,"(204.47000122070312, 645.6500244140625, 243.22000122070312, 658.2999877929688)",nidades para mejora orios. (Andina)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-3-MINAM-IMPULSA-22-PROYECTOS-DE-INVERSION-16-04-2025-scaled.jpg,"(82.80000305175781, 152.34002685546875, 196.13999938964844, 164.989990234375)","ven afectadas por las áreas d El Peruano, Política, 3"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/CORREO-PERU-10-LAMBAYEQUE-CONDENAN-A-EXALCALDES-CAJAMARQUINOS-POR-CONTAMINAR-QUEBRADA-16-04-2025.jpg,"(82.80000305175781, 240.8900146484375, 168.6199951171875, 253.530029296875)","Chuquipoma, por el del Correo, Perú, 10"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/CORREO-PERU-10-AREQUIPA-RARO-COLOR-EN-RIO-TAMBO-AFECTA-LA-SALUD-Y-AGRICULTURA-DE-LA-POBLACION-16-04-2025.jpg,"(82.80000305175781, 329.42999267578125, 168.6199951171875, 342.0799865722656)","en la agricultura de la z Correo, Perú, 10"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/GESTION-DESTAQUE-2-3-OSITRAN-PODRIA-FIJAR-TARIFAS-PROVISIONALES-PARA-FASE-DE-PRUEBAS-DE-CHANCAY-15-04-2025.jpg,"(433.17999267578125, 455.9200134277344, 475.5899963378906, 468.57000732421875)",proceso inédito en el p vado. (Gestión)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-ECONOMIA-10-MONITOREAN-CONTINUIDAD-DE-TELEFONICA-DEL-PERU-15-04-2025-scaled.jpg,"(294.9700012207031, 557.1099853515625, 353.8900146484375, 569.760009765625)",",200 millones de euros, a oles). (El Peruano)"
6,http://imacorpplataforma.com/wp-content/uploads/2025/04/GESTION-ECONOMIA-16-PROPUESTA-DE-TARIFAS-PARA-CHANCAY-SE-VERIA-A-MAS-TARDAR-EN-JULIO-16-04-2025.jpg,"(82.80000305175781, 89.0999755859375, 205.27999877929688, 101.75)","hábiles, contados desde la noti Gestión, Economía, 16"
6,http://imacorpplataforma.com/wp-content/uploads/2025/04/LA-RAZON-ACTUALIDAD-7-OSIPTEL-MONITOREA-SALIDA-DE-TELEFONICA-DEL-PERU-16-04-2025.jpg,"(82.80000305175781, 190.28997802734375, 210.77000427246094, 202.94000244140625)","su participación accionarial en T La Razón, Actualidad, 7"
6,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-DERECHO-6-ENTIDADES-PUBLICAS-RETIRARON-TRABAS-DE-FORMA-VOLUNTARIA-16-04-2025-scaled.jpg,"(82.80000305175781, 316.7799987792969, 207.1199951171875, 329.42999267578125)","institución. El Peruano, Derecho, 6 Perú21, Economía, 12"
6,http://imacorpplataforma.com/wp-content/uploads/2025/04/PERU21-ECONOMIA-12-SE-ELIMINO-26387-BARRERAS-BUROCRATICAS-16-04-2025.jpg,"(82.80000305175781, 329.42999267578125, 201.02000427246094, 342.0799865722656)","El Peruano, Derecho, 6 Perú21, Economía, 12"
