Page,URL,Rect,Context
1,https://www.facebook.com/joedsonpolancopezo/posts/pfbid0voLb9bGDKxQYiu5EtxdijSg6FdAmNrJm5M1YzmAcuYzwrFVUZZEcJKzwE9DMJ6kBl,"(281.43408203125, 724.6826782226562, 360.01556396484375, 734.50537109375)","g q p p carpata, en la que participaron más oticias, Prismatop Arequipa, Arequi cias, Info Noticias Aqp, Radio San M"
1,https://www.facebook.com/Arequipa.pe/posts/pfbid023Lquq6c9FUYRqYhD2aYhmUKVuXQc1Xvj7VgZW7PbLrv67oyW16ggiBkUSMe6Vcxsl,"(364.9269104003906, 724.6826782226562, 447.8057861328125, 734.50537109375)","articiparon más de 250 estudiantes, p equipa, Arequipa Noticias.pe, Arequi p, Radio San Martin, Correo, Radio F"
1,https://www.facebook.com/arequipametropolitana/posts/pfbid0UbnkEuX9qQJofq7LfEnXMdimWYPo8x4cjLoNVPjrkxipyBZtu9Y6RkWEr1wnroacl,"(452.7171325683594, 724.6826782226562, 488.93829345703125, 734.50537109375)","estudiantes, profesores cias.pe, Arequipa orreo, Radio Formula FM"
1,https://www.facebook.com/arequipametropolitana/posts/pfbid0UbnkEuX9qQJofq7LfEnXMdimWYPo8x4cjLoNVPjrkxipyBZtu9Y6RkWEr1wnroacl,"(45.075775146484375, 734.50537109375, 99.7144546508789, 744.3280639648438)","como representantes Metropolitana, C edic"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid0RA9rURs8mkrZEycsGFqdDm5JGdhj3sFhCA9m5EqdjqzpEpPmxSrfvHDiUoNYRnAGl&id=100064038639814,"(104.62579345703125, 734.50537109375, 142.0747833251953, 744.3280639648438)","p epresentantes de entidad olitana, C edición, Vamos"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid036K4s3UvZrq8ivH5QakovyEmsp1JACKHN4gpoXypJgH7GGdCAXAArgxVGYtCmMZCil&id=100083119487359,"(146.98611450195312, 734.50537109375, 205.3083038330078, 744.3280639648438)","p ntes de entidades aliadas. (EAG edición, Vamos Pueblo, EBQ N"
1,https://www.facebook.com/EBQNOTICIAS/posts/pfbid02HVZKc9STx5jaHYWDkLUAVXeAhZdAtQUyUtBvTAybe1FQhd7aaX3ajenk6tfqyHF4l,"(210.2196502685547, 734.50537109375, 263.6304931640625, 744.3280639648438)","p s aliadas. (EAG Noticias, Pris Pueblo, EBQ Noticias, Info No"
1,https://www.facebook.com/infonoticiasaqp/posts/pfbid0tkd72ik118rUMLGN72o99tFxx2nTWDhKyXZqPn4nMgGqnA9FTKxuMugb7Qff1snl,"(268.5418395996094, 734.50537109375, 336.07275390625, 744.3280639648438)","p q p p G Noticias, Prismatop Arequipa, A oticias, Info Noticias Aqp, Radio"
1,https://radiosanmartin.pe/2025/03/21/sunass-convoca-a-participar-en-concurso-escolar-gota-de-oro-para-promover-el-uso-responsable-del-agua/,"(340.984130859375, 734.50537109375, 410.97076416015625, 744.3280639648438)","q p p top Arequipa, Arequipa Noticias.p as Aqp, Radio San Martin, Correo"
1,https://diariocorreo.pe/edicion/arequipa/dia-mundial-del-agua-en-arequipa-promueven-concurso-escolar-gota-de-oro-2025-noticia/,"(415.882080078125, 734.50537109375, 443.5083923339844, 744.3280639648438)","uipa Noticias.pe, Arequ Martin, Correo, Radio"
2,https://panamericana.pe/locales/438453-sedapal-cobertura-servicio-agua-potable-lima-callao-crecio-45-ultimos-20-anos,"(336.07275390625, 92.34747314453125, 394.39495849609375, 102.17010498046875)",g kilómetros de redes primarias y Rusia. (Panamericana)
2,https://willax.pe/politica/jorge-gomez-reategui-el-recomendado-de-las-10-maestrias-huyo-de-las-camaras-de-contracorriente,"(48.14536666870117, 149.4417724609375, 72.08815002441406, 159.26446533203125)",apenas estalló (Willax)
2,https://macronorte.pe/2025/03/24/otra-vez-sedalib-tribunal-corrige-licitacion-y-adjudica-buena-pro-a-consorcio-laureles/,"(105.8536376953125, 216.3587646484375, 151.28355407714844, 226.18145751953125)","g y cio Béjar, integrado por las 94.29. (Macronorte)"
2,https://radioondaazul.com/entablar-una-reunion-con-ministro-para-garantizar-financiacion-del-royecto-convenio-025/,"(108.92322540283203, 265.47222900390625, 150.0557098388672, 275.29486083984375)","p ular del MVCS, Francisco o 025. (Onda Azul)"
2,https://larepublica.pe/sociedad/2025/03/24/colapso-de-tuberia-deja-sin-agua-a-cientos-de-vecinos-en-tacna-947760,"(48.14536666870117, 322.56658935546875, 100.94229125976562, 332.38922119140625)",g vehicular y la suspens (La República)
2,https://gestion.pe/peru/vivienda-reafirma-continuidad-en-el-proceso-de-licitacion-del-proyecto-aa-hh-de-piura-noticia/,"(482.7991027832031, 449.6474914550781, 513.4949951171875, 459.47027587890625)","ación pública en zonas. (Gestión, Viviend"
2,https://www.gob.pe/institucion/vivienda/noticias/1132208-ministerio-de-vivienda-reafirma-continuidad-y-transparencia-en-el-proceso-de-licitacion-del-proyecto-asentamientos-humanos-de-piura,"(518.4063110351562, 449.6474914550781, 552.7857055664062, 459.47027587890625)","blica en Gestión, Vivienda)"
2,https://inforegion.pe/arequipa-tendria-nueva-represa-para-abastecer-agua-potable-a-la-poblacion/,"(450.261474609375, 498.7608947753906, 490.780029296875, 508.5836486816406)","p y p de la ANA, Ronald Fernán mente. (Inforegión)"
2,https://diarioahora.pe/loreto/instalan-agua-potable-en-tres-caserios/,"(205.92222595214844, 547.8743896484375, 229.86500549316406, 557.6970825195312)",y el del Valle del Paran milias. (Ahora)
2,https://www.revistaeconomia.com/caf-y-mcdf-impulsan-el-fortalecimiento-de-la-gobernanza-del-agua-en-la-cuenca-puyango-tumbes/,"(131.63818359375, 606.8104248046875, 204.69439697265625, 616.6331176757812)",( ) y p aron la implementación del proyec bes». (Revista Economía)
2,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-3-DESTACAN-REACTIVACION-DE-37-OBRAS-PUBLICAS-24-03-2025-scaled.jpg,"(249.5103759765625, 665.7465209960938, 294.32635498046875, 675.5692749023438)","p avenida San José, en San M cayali. (El Peruano)"
2,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-REPUBLICA-ECONOMIA-11-MEF-ALISTA-BENEFICIO-TRIBUTARIO-PARA-VIVIENDA-DE-ALQUILER-24-03-2025-scaled.jpg,"(81.91083526611328, 724.6826782226562, 134.09384155273438, 734.5053100585938)","p p mobiliarias que generen rent quiler. (La República, La Rep"
2,https://larepublica.pe/economia/2025/03/23/mef-alista-nuevo-beneficio-tributario-para-el-mercado-de-vivienda-de-alquiler-techo-propio-bonos-para-hogar-hnews-1474116,"(139.00518798828125, 724.6826782226562, 191.80210876464844, 734.5053100585938)","p e generen renta de tercera ca pública, La República)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-2-INSPECCIONARAN-LAGUNA-PARON-24-03-2025-scaled.jpg,"(351.42071533203125, 67.7906494140625, 396.2367248535156, 77.6134033203125)","n, junto con representantes aguna. (El Peruano)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIKA-7-INVERSION-Y-CONSUMO-AL-ALZA-24-03-2025.jpg,"(300.4655456542969, 196.09942626953125, 344.6676330566406, 205.922119140625)",g la economía peruana dem 3.3%. (El Peruano)
3,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195cd8153cec0378&attid=0.1&disp=inline&safe=1&zw,"(43.84794235229492, 391.939208984375, 182.5933380126953, 401.1480407714844)",image0 1K
3,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195cd8153cec0378&attid=0.1&disp=inline&safe=1&zw,"(43.84794235229492, 398.07843017578125, 182.5933380126953, 399.30621337890625)",image0 1K
3,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195cd8153cec0378&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 431.8439025878906, 182.5933380126953, 441.052734375)",image0 17K
3,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195cd8153cec0378&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 411.5846252441406, 182.5933380126953, 439.21099853515625)",1K image0 17K
